case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,22,22,"oversubscription_region","Apple M4 Max",14,14,3,217.15175,145.2063057,362.3580557,145.2063057,144.868584,145.791291,0.4152923008,362.3580557,362.020334,362.943041,0.4152923008,3.715985798,0.1689084454,0.5992739684,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,217.15175,0,0,0,145.2063057,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,23,23,"oversubscription_region","Apple M4 Max",14,14,3,0,116.5683053,116.5683053,116.5683053,114.551625,117.949625,1.458164001,116.5683053,114.551625,117.949625,1.458164001,4.628913221,0.2012570966,0,1.495651135e-16,0.0078125,0,8660.015625,0,0,0,0,0,0,116.5683053,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,23,23,"oversubscription_region","Apple M4 Max",14,14,3,457.028834,166.7163473,623.7451813,166.7163473,132.653917,234.2255,47.73684143,623.7451813,589.682751,691.254334,47.73684143,3.236542656,0.1407192459,0.732717218,1.345999853e-16,0.0048828125,5060404800,8660.015625,0,457.028834,0,0,45.07084733,0,95.45069467,0,0,26.19480533,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,23,23,"oversubscription_region","Apple M4 Max",14,14,3,546.75125,134.5710833,681.3223333,134.5710833,132.086875,138.357625,2.72061641,681.3223333,678.838125,685.108875,2.72061641,4.009662078,0.1743331338,0.8024854364,0,0,1924445952,8660.015625,0,0,0,546.75125,0,0,134.5710833,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,23,23,"oversubscription_region","Apple M4 Max",14,14,3,233.538333,177.0301113,410.5684443,177.0301113,153.377792,211.268042,24.79061162,410.5684443,386.916125,444.806375,24.79061162,3.047981869,0.1325209508,0.5688170541,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,233.538333,0,0,0,177.0301113,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,24,24,"oversubscription_region","Apple M4 Max",14,14,3,8.3e-05,119.459667,119.459667,119.459667,114.465709,123.5435,3.761455215,119.459667,114.465709,123.5435,3.761455215,4.516876559,0.18820319,6.94795173e-07,1.237828756e-16,0.0078125,0,8660.015625,0,0,0,0,0,0,119.459667,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,24,24,"oversubscription_region","Apple M4 Max",14,14,3,462.790834,160.8024723,623.5933063,160.8024723,138.667375,179.589625,16.8733357,623.5933063,601.458209,642.380459,16.8733357,3.355573841,0.1398155767,0.7421356665,1.254952402e-16,0.005859375,5280422400,8660.015625,0,462.790834,0,0,33.22115267,0,94.86234733,0,0,32.71897233,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,24,24,"oversubscription_region","Apple M4 Max",14,14,3,617.97575,135.5112223,753.4869723,135.5112223,125.291958,150.566875,10.87039853,753.4869723,743.267708,768.542625,10.87039853,3.981844163,0.1659101735,0.8201545251,0,0,1924445952,8660.015625,0,0,0,617.97575,0,0,135.5112223,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,24,24,"oversubscription_region","Apple M4 Max",14,14,3,208.067375,141.8730693,349.9404443,141.8730693,139.849666,143.58425,1.540539226,349.9404443,347.917041,351.651625,1.540539226,3.803291014,0.1584704589,0.5945793873,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,208.067375,0,0,0,141.8730693,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,25,25,"oversubscription_region","Apple M4 Max",14,14,3,0,117.287514,117.287514,117.287514,113.68175,119.893125,2.632555712,117.287514,113.68175,119.893125,2.632555712,4.60052866,0.1840211464,0,1.51210204e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,117.287514,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,25,25,"oversubscription_region","Apple M4 Max",14,14,3,452.879083,158.2184027,611.0974857,158.2184027,147.498958,178.090542,14.0662745,611.0974857,600.378041,630.969625,14.0662745,3.410378063,0.1364151225,0.7410913866,1.362234811e-16,0.005859375,5500440000,8660.015625,0,452.879083,0,0,34.047889,0,91.72840233,0,0,32.44211133,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,25,25,"oversubscription_region","Apple M4 Max",14,14,3,549.481666,143.9275557,693.4092217,143.9275557,135.93725,150.243625,5.959328367,693.4092217,685.418916,699.725291,5.959328367,3.749001136,0.1499600454,0.7924348982,0,0,1924445952,8660.015625,0,0,0,549.481666,0,0,143.9275557,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,25,25,"oversubscription_region","Apple M4 Max",14,14,3,228.096792,141.5125417,369.6093337,141.5125417,140.036875,142.578125,1.077223018,369.6093337,368.133667,370.674917,1.077223018,3.812980555,0.1525192222,0.6171294154,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,228.096792,0,0,0,141.5125417,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,26,26,"oversubscription_region","Apple M4 Max",14,14,3,0,117.4323893,117.4323893,117.4323893,115.077959,121.041542,2.591245087,117.4323893,115.077959,121.041542,2.591245087,4.594853028,0.1767251164,0,1.483039436e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,117.4323893,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,26,26,"oversubscription_region","Apple M4 Max",14,14,3,461.3795,189.8215697,651.2010697,189.8215697,151.126792,214.925667,27.76213316,651.2010697,612.506292,676.305167,27.76213316,2.842588282,0.1093303186,0.7085054394,1.367535331e-16,0.0048828125,5720457600,8660.015625,0,461.3795,0,0,45.032028,0,105.2796807,0,0,39.509861,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,26,26,"oversubscription_region","Apple M4 Max",14,14,3,569.5555,147.842514,717.398014,147.842514,141.334791,151.421792,4.609319536,717.398014,710.890291,720.977292,4.609319536,3.64972534,0.1403740515,0.7939184231,0,0,1924445952,8660.015625,0,0,0,569.5555,0,0,147.842514,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,26,26,"oversubscription_region","Apple M4 Max",14,14,3,214.06925,156.6070417,370.6762917,156.6070417,153.337458,161.533958,3.545486966,370.6762917,367.406708,375.603208,3.545486966,3.445468122,0.1325180047,0.577509959,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,214.06925,0,0,0,156.6070417,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,27,27,"oversubscription_region","Apple M4 Max",14,14,3,0,140.2277083,140.2277083,140.2277083,127.504,163.019167,16.15242953,140.2277083,127.504,163.019167,16.15242953,3.847916907,0.142515441,0,1.471963321e-16,0.005859375,0,8660.015625,0,0,0,0,0,0,140.2277083,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,27,27,"oversubscription_region","Apple M4 Max",14,14,3,475.95575,172.4736527,648.4294027,172.4736527,142.878959,224.863541,37.14910135,648.4294027,618.834709,700.819291,37.14910135,3.128504333,0.1158705308,0.7340132141,1.371638282e-16,0.0048828125,5940475200,8660.015625,0,475.95575,0,0,50.31980567,0,85.03444433,0,0,37.11940267,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,27,27,"oversubscription_region","Apple M4 Max",14,14,3,708.903,140.0016663,848.9046663,140.0016663,135.19525,143.130166,3.449857604,848.9046663,844.09825,852.033166,3.449857604,3.854129624,0.1427455416,0.8350796363,0,0,1924445952,8660.015625,0,0,0,708.903,0,0,140.0016663,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,27,27,"oversubscription_region","Apple M4 Max",14,14,3,240.585375,158.456514,399.041889,158.456514,149.3455,174.880875,11.63694196,399.041889,389.930875,415.46625,11.63694196,3.405253316,0.1261204932,0.6029075684,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,240.585375,0,0,0,158.456514,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,28,28,"oversubscription_region","Apple M4 Max",14,14,3,0.00025,122.456625,122.456625,122.456625,119.993917,125.57825,2.326918201,122.456625,119.993917,125.57825,2.326918201,4.406332199,0.1573690071,2.041539198e-06,1.51185257e-16,0.0078125,0,8660.015625,0,0,0,0,0,0,122.456625,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,28,28,"oversubscription_region","Apple M4 Max",14,14,3,471.69025,181.0185553,652.7088053,181.0185553,148.700667,243.513791,44.19944449,652.7088053,620.390917,715.204041,44.19944449,2.980824638,0.1064580228,0.7226656759,1.372569877e-16,0.005859375,6160492800,8660.015625,0,471.69025,0,0,54.75272233,0,89.17344433,0,0,37.09238867,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,28,28,"oversubscription_region","Apple M4 Max",14,14,3,583.203875,131.8462643,715.0501393,131.8462643,129.819542,135.776959,2.779872577,715.0501393,713.023417,718.980834,2.779872577,4.092528312,0.1461617254,0.8156125605,0,0,1924445952,8660.015625,0,0,0,583.203875,0,0,131.8462643,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,28,28,"oversubscription_region","Apple M4 Max",14,14,3,254.049917,155.965014,410.014931,155.965014,154.164042,158.276417,1.717228754,410.014931,408.213959,412.326334,1.717228754,3.45965134,0.1235589764,0.6196113795,1.228013142e-16,0.0048828125,8909472,8660.015625,50,0,254.049917,0,0,0,155.965014,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","close","cores","FALSE"
